2021-08-25/20:47:55		 hypothyroid_0211198_0102062111998.csv: File loaded successfully!!
2021-08-25/20:51:33		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:33		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:33		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:34		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:35		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:36		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:37		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:38		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:39		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:40		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:41		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:42		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:43		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:44		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:45		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:46		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:47		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:48		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:49		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112008.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:50		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:51		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:52		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:52		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:52		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
2021-08-25/20:51:52		 hypothyroid_0211198_0102062112009.csv: File loaded successfully!!
